Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
4.30921, 0, 0, 4.30921, 0.11565, 1, 0, 
4.31918, 0, 0, 4.31918, 0.120533, 1, 0, 
4.32915, 0, 0, 4.32915, 0.118092, 1, 0, 
4.33912, 0, 0, 4.33912, 0.118092, 1, 0, 
4.3491, 0, 0, 4.3491, 0.121754, 1, 0, 
4.35907, 0, 0, 4.35907, 0.120533, 1, 0, 
4.36904, 0, 0, 4.36904, 0.120533, 1, 0, 
4.37902, 0, 0, 4.37902, 0.118092, 1, 0, 
4.38899, 0, 0, 4.38899, 0.121754, 1, 0, 
4.39896, 0, 0, 4.39896, 0.118092, 1, 0, 
4.40893, 0, 0, 4.40893, 0.121754, 1, 0, 
4.41891, 0, 0, 4.41891, 0.118092, 1, 0, 
4.42888, 0, 0, 4.42888, 0.118092, 1, 0, 
4.43885, 0, 0, 4.43885, 0.120533, 1, 0, 
4.44882, 0, 0, 4.44882, 0.124195, 1, 0, 
4.4588, 0, 0, 4.4588, 0.119312, 1, 0, 
4.46877, 0, 0, 4.46877, 0.119312, 1, 0, 
4.47874, 0, 0, 4.47874, 0.126637, 1, 0, 
4.48872, 0, 0, 4.48872, 0.124195, 1, 0, 
4.49869, 0, 0, 4.49869, 0.122975, 1, 0, 
4.50866, 0, 0, 4.50866, 0.124195, 1, 0, 
4.51863, 0, 0, 4.51863, 0.120533, 1, 0, 
4.52861, 0, 0, 4.52861, 0.124195, 1, 0, 
4.53858, 0, 0, 4.53858, 0.125416, 1, 0, 
4.54855, 0, 0, 4.54855, 0.125416, 1, 0, 
4.55852, 0, 0, 4.55852, 0.122975, 1, 0, 
4.5685, 0, 0, 4.5685, 0.122975, 1, 0, 
4.57847, 0, 0, 4.57847, 0.121754, 1, 0, 
4.58844, 0, 0, 4.58844, 0.127857, 1, 0, 
4.59842, 0, 0, 4.59842, 0.127857, 1, 0, 
4.60839, 0, 0, 4.60839, 0.127857, 1, 0, 
4.61836, 0, 0, 4.61836, 0.122975, 1, 0, 
4.62833, 0, 0, 4.62833, 0.122975, 1, 0, 
4.63831, 0, 0, 4.63831, 0.122975, 1, 0, 
4.64828, 0, 0, 4.64828, 0.125416, 1, 0, 
4.65825, 0, 0, 4.65825, 0.126637, 1, 0, 
4.66823, 0, 0, 4.66823, 0.125416, 1, 0, 
4.6782, 0, 0, 4.6782, 0.122975, 1, 0, 
4.68817, 0, 0, 4.68817, 0.125416, 1, 0, 
4.69814, 0, 0, 4.69814, 0.127857, 1, 0, 
4.70812, 0, 0, 4.70812, 0.122975, 1, 0, 
4.71809, 0, 0, 4.71809, 0.129078, 1, 0, 
4.72806, 0, 0, 4.72806, 0.13152, 1, 0, 
4.73803, 0, 0, 4.73803, 0.13152, 1, 0, 
4.74801, 0, 0, 4.74801, 0.13274, 1, 0, 
4.75798, 0, 0, 4.75798, 0.127857, 1, 0, 
4.76795, 0, 0, 4.76795, 0.129078, 1, 0, 
4.77793, 0, 0, 4.77793, 0.130299, 1, 0, 
4.7879, 0, 0, 4.7879, 0.129078, 1, 0, 
4.79787, 0, 0, 4.79787, 0.129078, 1, 0, 
4.80784, 0, 0, 4.80784, 0.125416, 1, 0, 
4.81782, 0, 0, 4.81782, 0.130299, 1, 0, 
4.82779, 0, 0, 4.82779, 0.135182, 1, 0, 
4.83776, 0, 0, 4.83776, 0.129078, 1, 0, 
4.84773, 0, 0, 4.84773, 0.13274, 1, 0, 
4.85771, 0, 0, 4.85771, 0.13274, 1, 0, 
4.86768, 0, 0, 4.86768, 0.137623, 1, 0, 
4.87765, 0, 0, 4.87765, 0.133961, 1, 0, 
4.88763, 0, 0, 4.88763, 0.13274, 1, 0, 
4.8976, 0, 0, 4.8976, 0.13274, 1, 0, 
4.90757, 0, 0, 4.90757, 0.125416, 1, 0, 
4.91754, 0, 0, 4.91754, 0.133961, 1, 0, 
4.92752, 0, 0, 4.92752, 0.13274, 1, 0, 
4.93749, 0, 0, 4.93749, 0.136402, 1, 0, 
4.94746, 0, 0, 4.94746, 0.136402, 1, 0, 
4.95744, 0, 0, 4.95744, 0.136402, 1, 0, 
4.96741, 0, 0, 4.96741, 0.137623, 1, 0, 
4.97738, 0, 0, 4.97738, 0.135182, 1, 0, 
4.98735, 0, 0, 4.98735, 0.136402, 1, 0, 
4.99733, 0, 0, 4.99733, 0.137623, 1, 0, 
5.0073, 0, 0, 4.9927, 0.138844, 1, 0, 
5.01727, 0, 0, 4.98273, 0.135182, 1, 0, 
5.02724, 0, 0, 4.97276, 0.137623, 1, 0, 
5.03722, 0, 0, 4.96278, 0.135182, 1, 0, 
5.04719, 0, 0, 4.95281, 0.136402, 1, 0, 
5.05716, 0, 0, 4.94284, 0.133961, 1, 0, 
5.06714, 0, 0, 4.93286, 0.13274, 1, 0, 
5.07711, 0, 0, 4.92289, 0.13274, 1, 0, 
5.08708, 0, 0, 4.91292, 0.133961, 1, 0, 
5.09705, 0, 0, 4.90295, 0.133961, 1, 0, 
5.10703, 0, 0, 4.89297, 0.136402, 1, 0, 
5.117, 0, 0, 4.883, 0.133961, 1, 0, 
5.12697, 0, 0, 4.87303, 0.133961, 1, 0, 
5.13695, 0, 0, 4.86305, 0.13274, 1, 0, 
5.14692, 0, 0, 4.85308, 0.130299, 1, 0, 
5.15689, 0, 0, 4.84311, 0.126637, 1, 0, 
5.16686, 0, 0, 4.83314, 0.130299, 1, 0, 
5.17684, 0, 0, 4.82316, 0.13152, 1, 0, 
5.18681, 0, 0, 4.81319, 0.133961, 1, 0, 
5.19678, 0, 0, 4.80322, 0.129078, 1, 0, 
5.20675, 0, 0, 4.79325, 0.130299, 1, 0, 
5.21673, 0, 0, 4.78327, 0.129078, 1, 0, 
5.2267, 0, 0, 4.7733, 0.126637, 1, 0, 
5.23667, 0, 0, 4.76333, 0.129078, 1, 0, 
5.24665, 0, 0, 4.75335, 0.133961, 1, 0, 
5.25662, 0, 0, 4.74338, 0.129078, 1, 0, 
5.26659, 0, 0, 4.73341, 0.126637, 1, 0, 
5.27656, 0, 0, 4.72344, 0.126637, 1, 0, 
5.28654, 0, 0, 4.71346, 0.126637, 1, 0, 
5.29651, 0, 0, 4.70349, 0.130299, 1, 0, 
5.30648, 0, 0, 4.69352, 0.13152, 1, 0, 
5.31645, 0, 0, 4.68355, 0.129078, 1, 0, 
5.32643, 0, 0, 4.67357, 0.13274, 1, 0, 
5.3364, 0, 0, 4.6636, 0.127857, 1, 0, 
5.34637, 0, 0, 4.65363, 0.127857, 1, 0, 
5.35635, 0, 0, 4.64365, 0.125416, 1, 0, 
5.36632, 0, 0, 4.63368, 0.126637, 1, 0, 
5.37629, 0, 0, 4.62371, 0.127857, 1, 0, 
5.38626, 0, 0, 4.61374, 0.126637, 1, 0, 
5.39624, 0, 0, 4.60376, 0.126637, 1, 0, 
5.40621, 0, 0, 4.59379, 0.125416, 1, 0, 
5.41618, 0, 0, 4.58382, 0.121754, 1, 0, 
5.42615, 0, 0, 4.57385, 0.122975, 1, 0, 
5.43613, 0, 0, 4.56387, 0.126637, 1, 0, 
5.4461, 0, 0, 4.5539, 0.125416, 1, 0, 
5.45607, 0, 0, 4.54393, 0.121754, 1, 0, 
5.46605, 0, 0, 4.53395, 0.126637, 1, 0, 
5.47602, 0, 0, 4.52398, 0.125416, 1, 0, 
5.48599, 0, 0, 4.51401, 0.122975, 1, 0, 
5.49596, 0, 0, 4.50404, 0.122975, 1, 0, 
5.50594, 0, 0, 4.49406, 0.120533, 1, 0, 
5.51591, 0, 0, 4.48409, 0.121754, 1, 0, 
5.52588, 0, 0, 4.47412, 0.124195, 1, 0, 
5.53586, 0, 0, 4.46414, 0.124195, 1, 0, 
5.54583, 0, 0, 4.45417, 0.121754, 1, 0, 
5.5558, 0, 0, 4.4442, 0.120533, 1, 0, 
5.56577, 0, 0, 4.43423, 0.120533, 1, 0, 
5.57575, 0, 0, 4.42425, 0.120533, 1, 0, 
5.58572, 0, 0, 4.41428, 0.118092, 1, 0, 
5.59569, 0, 0, 4.40431, 0.116871, 1, 0, 
5.60566, 0, 0, 4.39434, 0.121754, 1, 0, 
5.61564, 0, 0, 4.38436, 0.121754, 1, 0, 
5.62561, 0, 0, 4.37439, 0.121754, 1, 0, 
5.63558, 0, 0, 4.36442, 0.120533, 1, 0, 
5.64556, 0, 0, 4.35444, 0.11565, 1, 0, 
5.65553, 0, 0, 4.34447, 0.116871, 1, 0, 
5.6655, 0, 0, 4.3345, 0.114429, 1, 0, 
5.67547, 0, 0, 4.32453, 0.118092, 1, 0, 
5.68545, 0, 0, 4.31455, 0.118092, 1, 0, 
5.69542, 0, 0, 4.30458, 0.118092, 1, 0, 
5.70539, 0, 0, 4.29461, 0.114429, 1, 0, 
5.71537, 0, 0, 4.28463, 0.120533, 1, 0, 
5.72534, 0, 0, 4.27466, 0.118092, 1, 0, 
5.73531, 0, 0, 4.26469, 0.118092, 1, 0, 
5.74528, 0, 0, 4.25472, 0.119312, 1, 0, 
5.75526, 0, 0, 4.24474, 0.116871, 1, 0, 
5.76523, 0, 0, 4.23477, 0.118092, 1, 0, 
5.7752, 0, 0, 4.2248, 0.114429, 1, 0, 
5.78517, 0, 0, 4.21483, 0.118092, 1, 0, 
5.79515, 0, 0, 4.20485, 0.113209, 1, 0, 
5.80512, 0, 0, 4.19488, 0.111988, 1, 0, 
5.81509, 0, 0, 4.18491, 0.114429, 1, 0, 
5.82507, 0, 0, 4.17493, 0.119312, 1, 0, 
5.83504, 0, 0, 4.16496, 0.113209, 1, 0, 
5.84501, 0, 0, 4.15499, 0.113209, 1, 0, 
5.85498, 0, 0, 4.14502, 0.110767, 1, 0, 
5.86496, 0, 0, 4.13504, 0.111988, 1, 0, 
5.87493, 0, 0, 4.12507, 0.113209, 1, 0, 
5.8849, 0, 0, 4.1151, 0.114429, 1, 0, 
5.89487, 0, 0, 4.10513, 0.118092, 1, 0, 
5.90485, 0, 0, 4.09515, 0.113209, 1, 0, 
5.91482, 0, 0, 4.08518, 0.107105, 1, 0, 
5.92479, 0, 0, 4.07521, 0.109547, 1, 0, 
5.93477, 0, 0, 4.06523, 0.110767, 1, 0, 
5.94474, 0, 0, 4.05526, 0.113209, 1, 0, 
5.95471, 0, 0, 4.04529, 0.114429, 1, 0, 
5.96468, 0, 0, 4.03532, 0.107105, 1, 0, 
5.97466, 0, 0, 4.02534, 0.108326, 1, 0, 
5.98463, 0, 0, 4.01537, 0.105884, 1, 0, 
5.9946, 0, 0, 4.0054, 0.107105, 1, 0, 
6.00458, 0, 0, 3.99542, 0.109547, 1, 0, 
6.01455, 0, 0, 3.98545, 0.109547, 1, 0, 
6.02452, 0, 0, 3.97548, 0.110767, 1, 0, 
6.03449, 0, 0, 3.96551, 0.108326, 1, 0, 
6.04447, 0, 0, 3.95553, 0.105884, 1, 0, 
6.05444, 0, 0, 3.94556, 0.110767, 1, 0, 
6.06441, 0, 0, 3.93559, 0.108326, 1, 0, 
6.07438, 0, 0, 3.92562, 0.104664, 1, 0, 
6.08436, 0, 0, 3.91564, 0.105884, 1, 0, 
6.09433, 0, 0, 3.90567, 0.107105, 1, 0, 
6.1043, 0, 0, 3.8957, 0.104664, 1, 0, 
6.11428, 0, 0, 3.88572, 0.108326, 1, 0, 
6.12425, 0, 0, 3.87575, 0.105884, 1, 0, 
6.13422, 0, 0, 3.86578, 0.103443, 1, 0, 
6.14419, 0, 0, 3.85581, 0.103443, 1, 0, 
6.15417, 0, 0, 3.84583, 0.109547, 1, 0, 
6.16414, 0, 0, 3.83586, 0.107105, 1, 0, 
6.17411, 0, 0, 3.82589, 0.105884, 1, 0, 
6.18408, 0, 0, 3.81592, 0.104664, 1, 0, 
6.19406, 0, 0, 3.80594, 0.102222, 1, 0, 
6.20403, 0, 0, 3.79597, 0.101002, 1, 0, 
6.214, 0, 0, 3.786, 0.104664, 1, 0, 
6.22398, 0, 0, 3.77602, 0.107105, 1, 0, 
6.23395, 0, 0, 3.76605, 0.0985601, 1, 0, 
6.24392, 0, 0, 3.75608, 0.0997808, 1, 0, 
6.25389, 0, 0, 3.74611, 0.0973393, 1, 0, 
6.26387, 0, 0, 3.73613, 0.103443, 1, 0, 
6.27384, 0, 0, 3.72616, 0.104664, 1, 0, 
6.28381, 0, 0, 3.71619, 0.0997808, 1, 0, 
6.29379, 0, 0, 3.70621, 0.0997808, 1, 0, 
6.30376, 0, 0, 3.69624, 0.0997808, 1, 0, 
6.31373, 0, 0, 3.68627, 0.105884, 1, 0, 
6.3237, 0, 0, 3.6763, 0.102222, 1, 0, 
6.33368, 0, 0, 3.66632, 0.102222, 1, 0, 
6.34365, 0, 0, 3.65635, 0.0985601, 1, 0, 
6.35362, 0, 0, 3.64638, 0.0997808, 1, 0, 
6.36359, 0, 0, 3.63641, 0.0973393, 1, 0, 
6.37357, 0, 0, 3.62643, 0.0985601, 1, 0, 
6.38354, 0, 0, 3.61646, 0.101002, 1, 0, 
6.39351, 0, 0, 3.60649, 0.0973393, 1, 0, 
6.40349, 0, 0, 3.59651, 0.101002, 1, 0, 
6.41346, 0, 0, 3.58654, 0.101002, 1, 0, 
6.42343, 0, 0, 3.57657, 0.0961186, 1, 0, 
6.4334, 0, 0, 3.5666, 0.0936772, 1, 0, 
6.44338, 0, 0, 3.55662, 0.0948979, 1, 0, 
6.45335, 0, 0, 3.54665, 0.0997808, 1, 0, 
6.46332, 0, 0, 3.53668, 0.0973393, 1, 0, 
6.47329, 0, 0, 3.52671, 0.0948979, 1, 0, 
6.48327, 0, 0, 3.51673, 0.0961186, 1, 0, 
6.49324, 0, 0, 3.50676, 0.0912357, 1, 0, 
6.50321, 0, 0, 3.49679, 0.0948979, 1, 0, 
6.51319, 0, 0, 3.48681, 0.0961186, 1, 0, 
6.52316, 0, 0, 3.47684, 0.0948979, 1, 0, 
6.53313, 0, 0, 3.46687, 0.0936772, 1, 0, 
6.5431, 0, 0, 3.4569, 0.0924565, 1, 0, 
6.55308, 0, 0, 3.44692, 0.0973393, 1, 0, 
6.56305, 0, 0, 3.43695, 0.0961186, 1, 0, 
6.57302, 0, 0, 3.42698, 0.0912357, 1, 0, 
6.58299, 0, 0, 3.41701, 0.0887943, 1, 0, 
6.59297, 0, 0, 3.40703, 0.0936772, 1, 0, 
6.60294, 0, 0, 3.39706, 0.0948979, 1, 0, 
6.61291, 0, 0, 3.38709, 0.0924565, 1, 0, 
6.62289, 0, 0, 3.37711, 0.0912357, 1, 0, 
6.63286, 0, 0, 3.36714, 0.0887943, 1, 0, 
6.64283, 0, 0, 3.35717, 0.0912357, 1, 0, 
6.6528, 0, 0, 3.3472, 0.090015, 1, 0, 
6.66278, 0, 0, 3.33722, 0.0912357, 1, 0, 
6.67275, 0, 0, 3.32725, 0.0887943, 1, 0, 
6.68272, 0, 0, 3.31728, 0.0912357, 1, 0, 
6.69269, 0, 0, 3.30731, 0.0912357, 1, 0, 
6.70267, 0, 0, 3.29733, 0.090015, 1, 0, 
6.71264, 0, 0, 3.28736, 0.090015, 1, 0, 
6.72261, 0, 0, 3.27739, 0.0936772, 1, 0, 
6.73259, 0, 0, 3.26741, 0.0924565, 1, 0, 
6.74256, 0, 0, 3.25744, 0.0887943, 1, 0, 
6.75253, 0, 0, 3.24747, 0.0887943, 1, 0, 
6.7625, 0, 0, 3.2375, 0.0961186, 1, 0, 
6.77248, 0, 0, 3.22752, 0.090015, 1, 0, 
6.78245, 0, 0, 3.21755, 0.0839114, 1, 0, 
6.79242, 0, 0, 3.20758, 0.0912357, 1, 0, 
6.8024, 0, 0, 3.1976, 0.0887943, 1, 0, 
6.81237, 0, 0, 3.18763, 0.0839114, 1, 0, 
6.82234, 0, 0, 3.17766, 0.0839114, 1, 0, 
6.83231, 0, 0, 3.16769, 0.090015, 1, 0, 
6.84229, 0, 0, 3.15771, 0.0887943, 1, 0, 
6.85226, 0, 0, 3.14774, 0.0863528, 1, 0, 
6.86223, 0, 0, 3.13777, 0.0875736, 1, 0, 
6.8722, 0, 0, 3.1278, 0.090015, 1, 0, 
6.88218, 0, 0, 3.11782, 0.0887943, 1, 0, 
6.89215, 0, 0, 3.10785, 0.0863528, 1, 0, 
6.90212, 0, 0, 3.09788, 0.0887943, 1, 0, 
6.9121, 0, 0, 3.0879, 0.0887943, 1, 0, 
6.92207, 0, 0, 3.07793, 0.0826907, 1, 0, 
6.93204, 0, 0, 3.06796, 0.0851321, 1, 0, 
6.94201, 0, 0, 3.05799, 0.0851321, 1, 0, 
6.95199, 0, 0, 3.04801, 0.0839114, 1, 0, 
6.96196, 0, 0, 3.03804, 0.0887943, 1, 0, 
6.97193, 0, 0, 3.02807, 0.0839114, 1, 0, 
6.9819, 0, 0, 3.0181, 0.0863528, 1, 0, 
6.99188, 0, 0, 3.00812, 0.0826907, 1, 0, 
7.00185, 0, 0, 2.99815, 0.0790285, 1, 0, 
7.01182, 0, 0, 2.98818, 0.0826907, 1, 0, 
7.0218, 0, 0, 2.9782, 0.0790285, 1, 0, 
7.03177, 0, 0, 2.96823, 0.0826907, 1, 0, 
7.04174, 0, 0, 2.95826, 0.08147, 1, 0, 
7.05171, 0, 0, 2.94829, 0.0839114, 1, 0, 
7.06169, 0, 0, 2.93831, 0.0790285, 1, 0, 
7.07166, 0, 0, 2.92834, 0.08147, 1, 0, 
7.08163, 0, 0, 2.91837, 0.08147, 1, 0, 
7.09161, 0, 0, 2.90839, 0.0790285, 1, 0, 
7.10158, 0, 0, 2.89842, 0.0802492, 1, 0, 
7.11155, 0, 0, 2.88845, 0.0802492, 1, 0, 
7.12152, 0, 0, 2.87848, 0.0765871, 1, 0, 
7.1315, 0, 0, 2.8685, 0.0826907, 1, 0, 
7.14147, 0, 0, 2.85853, 0.0790285, 1, 0, 
7.15144, 0, 0, 2.84856, 0.0790285, 1, 0, 
7.16141, 0, 0, 2.83859, 0.0765871, 1, 0, 
7.17139, 0, 0, 2.82861, 0.0765871, 1, 0, 
7.18136, 0, 0, 2.81864, 0.0741456, 1, 0, 
7.19133, 0, 0, 2.80867, 0.0790285, 1, 0, 
7.20131, 0, 0, 2.79869, 0.0765871, 1, 0, 
7.21128, 0, 0, 2.78872, 0.0765871, 1, 0, 
7.22125, 0, 0, 2.77875, 0.0778078, 1, 0, 
7.23122, 0, 0, 2.76878, 0.0741456, 1, 0, 
7.2412, 0, 0, 2.7588, 0.0778078, 1, 0, 
7.25117, 0, 0, 2.74883, 0.0790285, 1, 0, 
7.26114, 0, 0, 2.73886, 0.0753664, 1, 0, 
7.27111, 0, 0, 2.72889, 0.0729249, 1, 0, 
7.28109, 0, 0, 2.71891, 0.0741456, 1, 0, 
7.29106, 0, 0, 2.70894, 0.0729249, 1, 0, 
7.30103, 0, 0, 2.69897, 0.0729249, 1, 0, 
7.31101, 0, 0, 2.68899, 0.0741456, 1, 0, 
7.32098, 0, 0, 2.67902, 0.0765871, 1, 0, 
7.33095, 0, 0, 2.66905, 0.0729249, 1, 0, 
7.34092, 0, 0, 2.65908, 0.0717042, 1, 0, 
7.3509, 0, 0, 2.6491, 0.0717042, 1, 0, 
7.36087, 0, 0, 2.63913, 0.0692627, 1, 0, 
7.37084, 0, 0, 2.62916, 0.0717042, 1, 0, 
7.38082, 0, 0, 2.61918, 0.068042, 1, 0, 
7.39079, 0, 0, 2.60921, 0.0729249, 1, 0, 
7.40076, 0, 0, 2.59924, 0.0656006, 1, 0, 
7.41073, 0, 0, 2.58927, 0.0692627, 1, 0, 
7.42071, 0, 0, 2.57929, 0.0704835, 1, 0, 
7.43068, 0, 0, 2.56932, 0.0692627, 1, 0, 
7.44065, 0, 0, 2.55935, 0.0692627, 1, 0, 
7.45062, 0, 0, 2.54938, 0.0668213, 1, 0, 
7.4606, 0, 0, 2.5394, 0.0668213, 1, 0, 
7.47057, 0, 0, 2.52943, 0.0729249, 1, 0, 
7.48054, 0, 0, 2.51946, 0.0717042, 1, 0, 
7.49052, 0, 0, 2.50948, 0.0704835, 1, 0, 
7.50049, 0, 0, 2.49951, 0.0668213, 1, 0, 
7.51046, 0, 0, 2.48954, 0.0704835, 1, 0, 
7.52043, 0, 0, 2.47957, 0.0643799, 1, 0, 
7.53041, 0, 0, 2.46959, 0.0668213, 1, 0, 
7.54038, 0, 0, 2.45962, 0.0692627, 1, 0, 
7.55035, 0, 0, 2.44965, 0.068042, 1, 0, 
7.56033, 0, 0, 2.43967, 0.0656006, 1, 0, 
7.5703, 0, 0, 2.4297, 0.0692627, 1, 0, 
7.58027, 0, 0, 2.41973, 0.0656006, 1, 0, 
7.59024, 0, 0, 2.40976, 0.0656006, 1, 0, 
7.60022, 0, 0, 2.39978, 0.0619384, 1, 0, 
7.61019, 0, 0, 2.38981, 0.0656006, 1, 0, 
7.62016, 0, 0, 2.37984, 0.0643799, 1, 0, 
7.63013, 0, 0, 2.36987, 0.0656006, 1, 0, 
7.64011, 0, 0, 2.35989, 0.0656006, 1, 0, 
7.65008, 0, 0, 2.34992, 0.0668213, 1, 0, 
7.66005, 0, 0, 2.33995, 0.0643799, 1, 0, 
7.67003, 0, 0, 2.32997, 0.0656006, 1, 0, 
7.68, 0, 0, 2.32, 0.0643799, 1, 0, 
7.68997, 0, 0, 2.31003, 0.0668213, 1, 0, 
7.69994, 0, 0, 2.30006, 0.0643799, 1, 0, 
7.70992, 0, 0, 2.29008, 0.0619384, 1, 0, 
7.71989, 0, 0, 2.28011, 0.0656006, 1, 0, 
7.72986, 0, 0, 2.27014, 0.0619384, 1, 0, 
7.73984, 0, 0, 2.26016, 0.0607177, 1, 0, 
7.74981, 0, 0, 2.25019, 0.0619384, 1, 0, 
7.75978, 0, 0, 2.24022, 0.0607177, 1, 0, 
7.76975, 0, 0, 2.23025, 0.0631591, 1, 0, 
7.77973, 0, 0, 2.22027, 0.0607177, 1, 0, 
7.7897, 0, 0, 2.2103, 0.059497, 1, 0, 
7.79967, 0, 0, 2.20033, 0.059497, 1, 0, 
7.80964, 0, 0, 2.19036, 0.0619384, 1, 0, 
7.81962, 0, 0, 2.18038, 0.0570555, 1, 0, 
7.82959, 0, 0, 2.17041, 0.0631591, 1, 0, 
7.83956, 0, 0, 2.16044, 0.0582762, 1, 0, 
7.84954, 0, 0, 2.15046, 0.0570555, 1, 0, 
7.85951, 0, 0, 2.14049, 0.0619384, 1, 0, 
7.86948, 0, 0, 2.13052, 0.059497, 1, 0, 
7.87945, 0, 0, 2.12055, 0.0607177, 1, 0, 
7.88943, 0, 0, 2.11057, 0.0619384, 1, 0, 
7.8994, 0, 0, 2.1006, 0.0546141, 1, 0, 
7.90937, 0, 0, 2.09063, 0.0570555, 1, 0, 
7.91934, 0, 0, 2.08066, 0.059497, 1, 0, 
7.92932, 0, 0, 2.07068, 0.0546141, 1, 0, 
7.93929, 0, 0, 2.06071, 0.0570555, 1, 0, 
7.94926, 0, 0, 2.05074, 0.0582762, 1, 0, 
7.95924, 0, 0, 2.04076, 0.0546141, 1, 0, 
7.96921, 0, 0, 2.03079, 0.0570555, 1, 0, 
7.97918, 0, 0, 2.02082, 0.0582762, 1, 0, 
7.98915, 0, 0, 2.01085, 0.0570555, 1, 0, 
7.99913, 0, 0, 2.00087, 0.0570555, 1, 0, 
8.0091, 0, 0, 1.9909, 0.0558348, 1, 0, 
8.01907, 0, 0, 1.98093, 0.0546141, 1, 0, 
8.02904, 0, 0, 1.97096, 0.0546141, 1, 0, 
8.03902, 0, 0, 1.96098, 0.0533934, 1, 0, 
8.04899, 0, 0, 1.95101, 0.0570555, 1, 0, 
8.05896, 0, 0, 1.94104, 0.0582762, 1, 0, 
8.06894, 0, 0, 1.93106, 0.0521726, 1, 0, 
8.07891, 0, 0, 1.92109, 0.0521726, 1, 0, 
8.08888, 0, 0, 1.91112, 0.0546141, 1, 0, 
8.09885, 0, 0, 1.90115, 0.0533934, 1, 0, 
8.10883, 0, 0, 1.89117, 0.0533934, 1, 0, 
8.1188, 0, 0, 1.8812, 0.0509519, 1, 0, 
8.12877, 0, 0, 1.87123, 0.0533934, 1, 0, 
8.13875, 0, 0, 1.86125, 0.0472898, 1, 0, 
8.14872, 0, 0, 1.85128, 0.0521726, 1, 0, 
8.15869, 0, 0, 1.84131, 0.0546141, 1, 0, 
8.16866, 0, 0, 1.83134, 0.0546141, 1, 0, 
8.17864, 0, 0, 1.82136, 0.0509519, 1, 0, 
8.18861, 0, 0, 1.81139, 0.0521726, 1, 0, 
8.19858, 0, 0, 1.80142, 0.0533934, 1, 0, 
8.20855, 0, 0, 1.79145, 0.0521726, 1, 0, 
8.21853, 0, 0, 1.78147, 0.046069, 1, 0, 
8.2285, 0, 0, 1.7715, 0.0472898, 1, 0, 
8.23847, 0, 0, 1.76153, 0.0497312, 1, 0, 
8.24845, 0, 0, 1.75155, 0.0509519, 1, 0, 
8.25842, 0, 0, 1.74158, 0.0472898, 1, 0, 
8.26839, 0, 0, 1.73161, 0.0424069, 1, 0, 
8.27836, 0, 0, 1.72164, 0.0485105, 1, 0, 
8.28834, 0, 0, 1.71166, 0.0448483, 1, 0, 
8.29831, 0, 0, 1.70169, 0.046069, 1, 0, 
8.30828, 0, 0, 1.69172, 0.0436276, 1, 0, 
8.31825, 0, 0, 1.68175, 0.0472898, 1, 0, 
8.32823, 0, 0, 1.67177, 0.0436276, 1, 0, 
8.3382, 0, 0, 1.6618, 0.0424069, 1, 0, 
8.34817, 0, 0, 1.65183, 0.0485105, 1, 0, 
8.35815, 0, 0, 1.64185, 0.0436276, 1, 0, 
8.36812, 0, 0, 1.63188, 0.0485105, 1, 0, 
8.37809, 0, 0, 1.62191, 0.0448483, 1, 0, 
8.38806, 0, 0, 1.61194, 0.046069, 1, 0, 
8.39804, 0, 0, 1.60196, 0.0472898, 1, 0, 
8.40801, 0, 0, 1.59199, 0.0411861, 1, 0, 
8.41798, 0, 0, 1.58202, 0.0448483, 1, 0, 
8.42796, 0, 0, 1.57204, 0.0436276, 1, 0, 
8.43793, 0, 0, 1.56207, 0.0411861, 1, 0, 
8.4479, 0, 0, 1.5521, 0.0411861, 1, 0, 
8.45787, 0, 0, 1.54213, 0.037524, 1, 0, 
8.46785, 0, 0, 1.53215, 0.0448483, 1, 0, 
8.47782, 0, 0, 1.52218, 0.046069, 1, 0, 
8.48779, 0, 0, 1.51221, 0.0399654, 1, 0, 
8.49776, 0, 0, 1.50224, 0.0399654, 1, 0, 
8.50774, 0, 0, 1.49226, 0.0424069, 1, 0, 
8.51771, 0, 0, 1.48229, 0.0411861, 1, 0, 
8.52768, 0, 0, 1.47232, 0.037524, 1, 0, 
8.53766, 0, 0, 1.46234, 0.0363033, 1, 0, 
8.54763, 0, 0, 1.45237, 0.0399654, 1, 0, 
8.5576, 0, 0, 1.4424, 0.0399654, 1, 0, 
8.56757, 0, 0, 1.43243, 0.0399654, 1, 0, 
8.57755, 0, 0, 1.42245, 0.0411861, 1, 0, 
8.58752, 0, 0, 1.41248, 0.0350825, 1, 0, 
8.59749, 0, 0, 1.40251, 0.0301996, 1, 0, 
8.60746, 0, 0, 1.39254, 0.0411861, 1, 0, 
8.61744, 0, 0, 1.38256, 0.0363033, 1, 0, 
8.62741, 0, 0, 1.37259, 0.0399654, 1, 0, 
8.63738, 0, 0, 1.36262, 0.037524, 1, 0, 
8.64736, 0, 0, 1.35264, 0.0436276, 1, 0, 
8.65733, 0, 0, 1.34267, 0.0363033, 1, 0, 
8.6673, 0, 0, 1.3327, 0.037524, 1, 0, 
8.67727, 0, 0, 1.32273, 0.037524, 1, 0, 
8.68725, 0, 0, 1.31275, 0.037524, 1, 0, 
8.69722, 0, 0, 1.30278, 0.037524, 1, 0, 
8.70719, 0, 0, 1.29281, 0.0350825, 1, 0, 
